0 0.084273
1 0.077433
2 0.071794
3 0.065962
4 0.061142
5 0.055890
6 0.051633
7 0.047351
8 0.043046
9 0.039569
10 0.037259
11 0.033850
12 0.031429
13 0.028301
14 0.026277
15 0.023920
16 0.021493
17 0.019898
18 0.017984
19 0.016733
20 0.015092
21 0.013898
22 0.012437
23 0.011525
24 0.009952
25 0.009054
26 0.007435
27 0.006665
28 0.006076
29 0.005481
30 0.004954
31 0.004385
32 0.004204
33 0.003745
34 0.003325
35 0.003070
36 0.002794
37 0.002625
38 0.002224
39 0.001862
40 0.001641
41 0.001555
42 0.001389
43 0.001202
44 0.001126
45 0.000922
46 0.000944
47 0.000808
48 0.000701
49 0.000609
50 0.000535
51 0.000513
52 0.000417
53 0.000281
54 0.000244
55 0.000220
56 0.000164
57 0.000124
58 0.000080
59 0.000076
60 0.000078
61 0.000064
62 0.000052
63 0.000028
64 0.000022
65 0.000034
66 0.000016
67 0.000020
68 0.000018
69 0.000020
70 0.000016
71 0.000016
72 0.000014
73 0.000010
