0 0.088393
1 0.079976
2 0.072826
3 0.066481
4 0.060784
5 0.055794
6 0.050978
7 0.046916
8 0.042782
9 0.039990
10 0.037038
11 0.033369
12 0.030525
13 0.027848
14 0.025663
15 0.023295
16 0.021251
17 0.019487
18 0.017485
19 0.016192
20 0.014848
21 0.013166
22 0.011142
23 0.009952
24 0.008816
25 0.008385
26 0.007363
27 0.006625
28 0.005790
29 0.005521
30 0.004822
31 0.004399
32 0.004206
33 0.003894
34 0.003463
35 0.003150
36 0.002774
37 0.002675
38 0.002543
39 0.002311
40 0.001916
41 0.001665
42 0.001519
43 0.001333
44 0.001196
45 0.000850
46 0.000840
47 0.000693
48 0.000601
49 0.000651
50 0.000587
51 0.000397
52 0.000343
53 0.000355
54 0.000391
55 0.000281
56 0.000285
57 0.000261
58 0.000244
59 0.000267
60 0.000269
61 0.000222
62 0.000269
63 0.000188
64 0.000186
65 0.000170
66 0.000162
67 0.000148
68 0.000150
69 0.000116
70 0.000090
71 0.000068
72 0.000062
73 0.000070
74 0.000034
75 0.000018
76 0.000016
77 0.000016
78 0.000018
79 0.000008
80 0.000016
81 0.000024
82 0.000020
83 0.000014
84 0.000012
85 0.000016
86 0.000010
87 0.000010
88 0.000002
89 0.000004
90 0.000002
