0.949000 0.000001
0.950000 0.000001
0.951000 0.000001
0.952000 0.000001
0.953000 0.000001
0.954000 0.000001
0.955000 0.000004
0.956000 0.000003
0.957000 0.000003
0.958000 0.000002
0.959000 0.000005
0.960000 0.000005
0.961000 0.000007
0.962000 0.000012
0.963000 0.000014
0.964000 0.000020
0.965000 0.000027
0.966000 0.000035
0.967000 0.000048
0.968000 0.000059
0.969000 0.000083
0.970000 0.000119
0.971000 0.000155
0.972000 0.000206
0.973000 0.000285
0.974000 0.000354
0.975000 0.000459
0.976000 0.000605
0.977000 0.000787
0.978000 0.001033
0.979000 0.001303
0.980000 0.001740
0.981000 0.002291
0.982000 0.002873
0.983000 0.003818
0.984000 0.004832
0.985000 0.006178
0.986000 0.008018
0.987000 0.010134
0.988000 0.012978
0.989000 0.016419
0.990000 0.020910
0.991000 0.026543
0.992000 0.033642
0.993000 0.042225
0.994000 0.053083
0.995000 0.066768
0.996000 0.083430
0.997000 0.104519
0.998000 0.129969
0.999000 0.162591
1.000000 0.201400

