-124.713457 -1.521040
-126.476969 1.626434
-126.631615 0.295244
-126.530997 0.008885
-126.552053 -0.041100
-126.633146 -0.388099
-126.129515 -0.422643
-127.330447 0.045945
-127.404567 0.390767
-127.837410 0.676395
-126.477564 -1.811346
-126.409782 0.094653
-126.451647 0.147140
-126.362858 0.946873
-125.764476 1.473192
-124.493873 0.580454
-124.507160 0.669796
-124.709284 -1.332410
-124.339287 0.484673
-124.471667 0.275595
-124.493428 0.085413
-124.493613 0.076194
-124.478374 0.448831
-124.557014 1.087944
-124.715940 -0.862189
-124.277502 -0.465012
-124.393055 0.782073
-124.495959 0.728444
-124.641566 0.984907
-125.901550 0.103633
-125.247182 -0.223418
-125.457932 0.758423
-125.493549 0.292380
-125.545430 1.042981
-125.769172 -0.541225
-126.814516 -1.484129
-127.627996 0.217575
-127.664287 -0.296897
-129.026156 -0.555432
-129.689227 0.583656
-129.650868 -1.018172
-129.070377 1.531757
-127.481311 0.773399
-127.571154 1.002868
-129.746304 -1.083152
-129.311847 -0.392541
-129.357722 1.165797
-127.988218 1.255161
-127.533133 -0.964610
-127.213720 -0.413079
-129.651080 1.111776
-129.620154 0.186647
-128.020147 1.687491
-127.442289 -0.972713
-127.375398 -0.491380
-128.076264 -1.478305
-128.708660 0.000380
-128.604350 -0.812527
-130.592202 -1.916795
-130.315655 -0.009451
-130.414975 1.801080
-128.714295 -0.401933
-128.524978 -1.059457
-130.680418 -1.806611
-130.346503 0.240482
-130.391155 0.861414
-129.054081 0.742974
-128.375903 -0.400519
-128.321883 0.194000
-128.993080 -0.356297
-131.670906 0.458130
-131.669621 -0.389983
-133.038886 -1.837810
-133.669989 0.155510
-133.661332 -0.876958
-130.315072 0.976238
-130.629103 0.838924
-130.767089 -0.828918
-128.304417 0.707337
-128.478139 0.718877
-128.640568 1.011577
-130.068598 -0.607249
-130.459483 0.521814
-130.559261 1.402945
-130.164294 -0.296733
-130.547184 0.894276
-130.522151 0.249378
-130.560718 0.469418
-130.689564 0.171131
-130.038641 0.054267
-131.405319 1.262324
-131.556173 0.756769
-131.695147 0.318300
-130.166431 3.024682
-129.578167 -0.801546
-129.140587 -0.303557
-131.510152 1.576674
-131.701058 -0.182095
-131.565955 -0.741744
-131.385363 -1.347006
-133.401036 1.333839
-133.707124 0.424134
-133.442188 -1.872012
-135.535270 1.194696
-135.579287 0.591300
-135.696605 0.106400
-135.497188 -1.462075
-135.270368 0.446560
-135.505967 0.708978
-135.513028 0.347434
-135.516050 0.379617
-135.728657 0.390542
-135.199217 -0.738630
-135.550140 1.028854
-135.569139 0.446926
-135.657404 0.307324
-135.119450 0.886469
-134.509177 1.409669
-134.589589 0.382899
-134.531084 0.090353
-134.655900 0.054848
-134.543019 -1.648886
-132.521094 2.357304
-132.502483 -0.938850
-132.376070 -0.870897
-135.161325 -0.979295
-135.486253 1.087283
-135.526945 0.305026
-135.526838 0.292405
-135.752772 -0.163724
-135.144962 -0.138289
-135.718582 0.069581
-135.560980 -0.241004
-135.544377 -0.233422
-135.564996 -1.340794
-135.507021 1.869738
-135.591442 -0.822687
-135.508088 -0.457626
-135.499569 -0.164533
-135.499150 -0.064134
-135.499726 -0.022939
-135.498271 -0.082838
-135.493577 -0.227731
-135.457420 -0.603280
-135.155427 0.599078
-136.547833 1.291961
-136.537903 0.481623
-136.826419 -0.235233
-136.246153 0.630465
-136.545590 0.709727
-136.516287 0.149996
-136.510983 0.103051
-136.566949 0.376915
-136.765354 -0.297287
-136.213383 0.779858
-136.563016 0.402860
-136.571147 0.302998
-136.656076 0.129760
-136.233747 -1.152317
-137.349016 0.756606
-137.472360 0.618108
-137.847038 0.337143
-136.725929 -1.055704
-136.342909 -0.539125
-136.290883 0.560699
-135.125605 0.925410
-134.499400 1.158617
-134.660758 0.613751
-136.791788 -0.070100
-136.520580 -1.076068
-135.889027 2.156056
-134.303070 0.156550
-134.447545 1.375770
-136.841722 -0.025801
-136.509731 -0.800394
-135.868062 1.738786
-134.419654 1.001828
-134.545197 0.913263
-136.882228 -0.340426
-136.320994 -0.385661
-136.311717 1.081965
-138.546806 1.296063
-138.660004 0.441517
-137.997786 0.199034
-136.315998 -1.524588
-136.368277 0.191512
-136.375537 0.738064
-135.062113 0.653956
-134.301159 0.654359
-134.617159 1.094743
-133.253468 1.991828
-132.400381 -0.515407
-132.295958 0.049166
-130.340181 1.190142
-130.553867 0.839673
-130.895136 -1.245658
-132.511570 -0.720931
-132.448735 -0.955768
-130.897692 0.881033
-130.323558 -0.691959
-130.434713 -0.006877
-130.464290 0.035704
-130.412778 0.176677
-130.386338 0.974913
-130.860606 -0.186761
-128.372938 1.305190
-128.545964 0.630830
-128.853529 -1.676650
-130.304571 0.503340
-130.484982 1.067730
-130.705542 -2.526070
-132.376959 -1.119283
-132.302802 0.300099
-132.868031 0.409755
-131.689668 -0.338949
-131.566582 -0.584893
-131.500189 -1.174408
-132.664940 -1.968733
-133.400412 -0.580989
-133.275180 0.068200
-135.910227 0.478573
-135.354684 -0.916714
-135.370106 0.050843
-135.431472 0.173245
-135.357345 1.393594
-136.922538 0.343159
-136.486261 -0.583847
-136.449781 -0.682062
-136.161317 0.881195
-137.695144 1.164055
-137.602660 0.144479
-137.744093 -1.008578
-136.152207 -0.763007
-136.648215 1.051990
-136.691113 -0.703536
-136.044147 0.458786
-134.134599 -0.757921
-134.482629 1.127794
-134.704538 0.480897
