Number of cycles (x 1000) : 2000
Number of init cycles    : 200
NumberOfParticles        : 100
Maximum displacement     : 1.000000
Maximum volume change    : 50.000000
Beta                     : 10.000000
Pressure                 : 1.000000


Volume : 1000.000000   Box : 10.000000
Volume : 1000.000000   Box : 10.000000
Volume : 1000.000000   Box : 10.000000
Volume : 1000.000000   Box : 10.000000
Volume : 1000.000000   Box : 10.000000
Volume : 1000.000000   Box : 10.000000
Volume : 1000.000000   Box : 10.000000
Volume : 1000.000000   Box : 10.000000
Volume : 998.925767   Box : 9.996418
Volume : 998.925767   Box : 9.996418
Volume : 998.925767   Box : 9.996418
Volume : 998.925767   Box : 9.996418
Volume : 998.925767   Box : 9.996418
Volume : 998.925767   Box : 9.996418
Volume : 998.925767   Box : 9.996418
Volume : 998.925767   Box : 9.996418
Volume : 998.925767   Box : 9.996418
Volume : 998.925767   Box : 9.996418
Volume : 998.925767   Box : 9.996418
Volume : 998.925767   Box : 9.996418
Volume : 998.925767   Box : 9.996418
Volume : 968.399229   Box : 9.893535
Volume : 968.399229   Box : 9.893535
Volume : 826.708119   Box : 9.385356
Volume : 826.708119   Box : 9.385356
Volume : 826.708119   Box : 9.385356
Volume : 826.708119   Box : 9.385356
Volume : 808.588358   Box : 9.316279
Volume : 808.588358   Box : 9.316279
Volume : 808.588358   Box : 9.316279
Volume : 808.588358   Box : 9.316279
Volume : 808.588358   Box : 9.316279
Volume : 808.588358   Box : 9.316279
Volume : 808.588358   Box : 9.316279
Volume : 808.588358   Box : 9.316279
Volume : 808.588358   Box : 9.316279
Volume : 808.588358   Box : 9.316279
Volume : 808.588358   Box : 9.316279
Volume : 808.588358   Box : 9.316279
Volume : 808.588358   Box : 9.316279
Volume : 808.588358   Box : 9.316279
Volume : 808.588358   Box : 9.316279
Volume : 808.588358   Box : 9.316279
Volume : 808.588358   Box : 9.316279
Volume : 808.588358   Box : 9.316279
Volume : 808.588358   Box : 9.316279
Volume : 808.588358   Box : 9.316279
Volume : 808.588358   Box : 9.316279
Volume : 808.588358   Box : 9.316279
Volume : 785.090507   Box : 9.225146
Volume : 785.090507   Box : 9.225146
Volume : 785.090507   Box : 9.225146
Volume : 785.090507   Box : 9.225146
Volume : 785.090507   Box : 9.225146
Volume : 785.090507   Box : 9.225146
Volume : 785.090507   Box : 9.225146
Volume : 785.090507   Box : 9.225146
Volume : 785.090507   Box : 9.225146
Volume : 785.090507   Box : 9.225146
Volume : 785.090507   Box : 9.225146
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
Volume : 741.456413   Box : 9.050972
