Number of cycles (x 1000) : 2000
Number of init cycles    : 200
Volume : 119.861402   Box : 4.930524
Volume : 119.787460   Box : 4.929510
Volume : 119.975965   Box : 4.932095
Volume : 119.799459   Box : 4.929675
Volume : 119.806754   Box : 4.929775
Volume : 119.696012   Box : 4.928256
Volume : 119.541234   Box : 4.926130
Volume : 119.137097   Box : 4.920573
Volume : 119.246299   Box : 4.922076
Volume : 119.282036   Box : 4.922568
Volume : 118.847943   Box : 4.916589
Volume : 118.956746   Box : 4.918089
Volume : 118.856072   Box : 4.916701
Volume : 119.105616   Box : 4.920139
Volume : 118.875641   Box : 4.916971
Volume : 118.966329   Box : 4.918221
Volume : 119.125801   Box : 4.920417
Volume : 118.707392   Box : 4.914650
Volume : 118.568868   Box : 4.912737
Volume : 118.607787   Box : 4.913275
Volume : 118.676280   Box : 4.914221
Volume : 118.720373   Box : 4.914829
Volume : 118.431693   Box : 4.910842
Volume : 118.357956   Box : 4.909823
Volume : 118.582078   Box : 4.912920
Volume : 118.243491   Box : 4.908240
Volume : 118.423118   Box : 4.910724
Volume : 118.262305   Box : 4.908500
Volume : 118.332661   Box : 4.909473
Volume : 118.191171   Box : 4.907515
Volume : 118.162436   Box : 4.907118
Volume : 118.291559   Box : 4.908905
Volume : 118.508969   Box : 4.911910
Volume : 118.183239   Box : 4.907406
Volume : 118.306847   Box : 4.909116
Volume : 118.283168   Box : 4.908788
Volume : 118.545996   Box : 4.912422
Volume : 118.684634   Box : 4.914336
Volume : 118.630263   Box : 4.913585
Volume : 118.824406   Box : 4.916264
Volume : 118.739163   Box : 4.915088
Volume : 118.934083   Box : 4.917776
Volume : 118.705032   Box : 4.914617
Volume : 118.790680   Box : 4.915799
Volume : 118.725791   Box : 4.914904
Volume : 118.669593   Box : 4.914128
Volume : 119.197959   Box : 4.921411
Volume : 118.849153   Box : 4.916606
Volume : 118.678254   Box : 4.914248
Volume : 118.866014   Box : 4.916838
Volume : 118.866014   Box : 4.916838
Volume : 118.812221   Box : 4.916096
Volume : 118.912237   Box : 4.917475
Volume : 118.771931   Box : 4.915540
Volume : 119.398904   Box : 4.924175
Volume : 119.398694   Box : 4.924172
Volume : 119.042436   Box : 4.919269
Volume : 119.134202   Box : 4.920533
Volume : 119.285010   Box : 4.922608
Volume : 118.904387   Box : 4.917367
Volume : 118.895527   Box : 4.917245
Volume : 118.967269   Box : 4.918234
Volume : 118.967269   Box : 4.918234
Volume : 119.028290   Box : 4.919074
Volume : 118.974852   Box : 4.918338
Volume : 119.055534   Box : 4.919450
Volume : 119.013751   Box : 4.918874
Volume : 118.934419   Box : 4.917781


Fraction Succes (Displ.) : 0.062673
Fraction Succes (Volume) : 0.050696
Average Volume           : 127.107302
Average Density          : 0.786737
