Number of cycles (x 1000) : 2000
Number of init cycles    : 200
Volume : 581.392770   Box : 8.346221
Volume : 578.640366   Box : 8.333029
Volume : 576.118089   Box : 8.320904
Volume : 572.952735   Box : 8.305637
Volume : 571.270122   Box : 8.297498
Volume : 569.806836   Box : 8.290408
Volume : 567.534079   Box : 8.279370
Volume : 565.128237   Box : 8.267655
Volume : 563.209499   Box : 8.258287
Volume : 560.505255   Box : 8.245049
Volume : 558.003102   Box : 8.232762
Volume : 556.785558   Box : 8.226769
Volume : 554.248541   Box : 8.214255
Volume : 551.903623   Box : 8.202654
Volume : 550.401003   Box : 8.195203
Volume : 548.202555   Box : 8.184278
Volume : 546.728078   Box : 8.176933
Volume : 544.698114   Box : 8.166801
Volume : 543.267547   Box : 8.159645
Volume : 540.533587   Box : 8.145934
Volume : 539.141526   Box : 8.138935
Volume : 536.798155   Box : 8.127126
Volume : 536.018010   Box : 8.123187
Volume : 534.730689   Box : 8.116679
Volume : 533.350650   Box : 8.109690
Volume : 531.278190   Box : 8.099173
Volume : 530.074605   Box : 8.093052
Volume : 527.821520   Box : 8.081569
Volume : 525.531893   Box : 8.069867
Volume : 524.471580   Box : 8.064436
Volume : 522.372824   Box : 8.053664
Volume : 521.181807   Box : 8.047539
Volume : 518.329889   Box : 8.032833
Volume : 516.029911   Box : 8.020934
Volume : 513.736151   Box : 8.009032
Volume : 512.086476   Box : 8.000450
Volume : 509.833616   Box : 7.988701
Volume : 507.096604   Box : 7.974380
Volume : 507.041710   Box : 7.974092
Volume : 504.755995   Box : 7.962091
Volume : 503.451873   Box : 7.955228
Volume : 502.528606   Box : 7.950362
Volume : 501.410331   Box : 7.944461
Volume : 499.936574   Box : 7.936670
Volume : 498.000997   Box : 7.926414
Volume : 497.784929   Box : 7.925267
Volume : 495.312429   Box : 7.912124
Volume : 493.040563   Box : 7.900008
Volume : 491.070447   Box : 7.889472
Volume : 489.176197   Box : 7.879315
Volume : 487.626199   Box : 7.870984
Volume : 486.447385   Box : 7.864636
Volume : 484.972423   Box : 7.856679
Volume : 483.020937   Box : 7.846127
Volume : 481.429139   Box : 7.837498
Volume : 479.361246   Box : 7.826261
Volume : 478.466740   Box : 7.821390
Volume : 476.239417   Box : 7.809234
Volume : 475.304282   Box : 7.804119
Volume : 473.319750   Box : 7.793243
Volume : 471.506967   Box : 7.783281
Volume : 469.891730   Box : 7.774383
Volume : 468.725927   Box : 7.767948
Volume : 467.397115   Box : 7.760601
Volume : 465.879705   Box : 7.752193
Volume : 464.410839   Box : 7.744038
Volume : 462.801471   Box : 7.735082
Volume : 461.569312   Box : 7.728211


Fraction Succes (Displ.) : 0.756198
Fraction Succes (Volume) : 0.740743
Average Volume           : 646.959026
Average Density          : 0.154569
