Number of cycles (x 1000) : 2000
Number of init cycles    : 200
Volume : 128.598114   Box : 5.047522
Volume : 128.503556   Box : 5.046284
Volume : 128.640359   Box : 5.048074
Volume : 128.640359   Box : 5.048074
Volume : 128.640359   Box : 5.048074
Volume : 128.640359   Box : 5.048074
Volume : 128.057747   Box : 5.040442
Volume : 127.898353   Box : 5.038350
Volume : 128.084825   Box : 5.040797
Volume : 127.405671   Box : 5.031872
Volume : 127.065006   Box : 5.027383
Volume : 126.276828   Box : 5.016967
Volume : 125.920250   Box : 5.012240
Volume : 126.061276   Box : 5.014110
Volume : 125.763127   Box : 5.010154
Volume : 125.233272   Box : 5.003108
Volume : 125.459062   Box : 5.006113
Volume : 124.978776   Box : 4.999717
Volume : 124.587113   Box : 4.994489
Volume : 124.959015   Box : 4.999453
Volume : 124.963453   Box : 4.999513
Volume : 124.771891   Box : 4.996957
Volume : 124.586982   Box : 4.994487
Volume : 124.768045   Box : 4.996905
Volume : 124.033551   Box : 4.987081
Volume : 123.896786   Box : 4.985247
Volume : 123.552236   Box : 4.980621
Volume : 123.127668   Box : 4.974910
Volume : 122.622711   Box : 4.968100
Volume : 122.654147   Box : 4.968524
Volume : 122.461542   Box : 4.965922
Volume : 122.461542   Box : 4.965922
Volume : 122.641495   Box : 4.968353
Volume : 121.811480   Box : 4.957120
Volume : 121.784882   Box : 4.956759
Volume : 121.910057   Box : 4.958457
Volume : 121.910057   Box : 4.958457
Volume : 122.078431   Box : 4.960738
Volume : 122.131040   Box : 4.961451
Volume : 122.131040   Box : 4.961451
Volume : 122.274075   Box : 4.963387
Volume : 122.396722   Box : 4.965046
Volume : 122.222134   Box : 4.962684
Volume : 122.139942   Box : 4.961571
Volume : 122.127908   Box : 4.961408
Volume : 122.184160   Box : 4.962170
Volume : 122.184160   Box : 4.962170
Volume : 122.184160   Box : 4.962170
Volume : 122.191358   Box : 4.962267
Volume : 122.266592   Box : 4.963286
Volume : 122.136019   Box : 4.961518
Volume : 122.047496   Box : 4.960319
Volume : 121.725336   Box : 4.955951
Volume : 121.725336   Box : 4.955951
Volume : 121.725336   Box : 4.955951
Volume : 121.739155   Box : 4.956138
Volume : 122.269891   Box : 4.963330
Volume : 122.160405   Box : 4.961848
Volume : 122.127921   Box : 4.961409
Volume : 122.221874   Box : 4.962680
Volume : 122.179712   Box : 4.962110
Volume : 122.105577   Box : 4.961106
Volume : 122.105577   Box : 4.961106
Volume : 121.680768   Box : 4.955346
Volume : 121.648180   Box : 4.954904
Volume : 121.554168   Box : 4.953627
Volume : 121.537802   Box : 4.953404
Volume : 121.837417   Box : 4.957472


Fraction Succes (Displ.) : 0.094817
Fraction Succes (Volume) : 0.029452
Average Volume           : 139.803413
Average Density          : 0.715290
