Number of cycles (x 1000) : 2000
Number of init cycles    : 200
Volume : 120.865846   Box : 4.944259
Volume : 120.197329   Box : 4.935126
Volume : 120.339070   Box : 4.937065
Volume : 120.114501   Box : 4.933992
Volume : 119.684844   Box : 4.928102
Volume : 119.903316   Box : 4.931099
Volume : 120.302509   Box : 4.936565
Volume : 120.123224   Box : 4.934112
Volume : 120.046517   Box : 4.933061
Volume : 120.160478   Box : 4.934622
Volume : 119.870678   Box : 4.930652
Volume : 120.189520   Box : 4.935019
Volume : 120.250772   Box : 4.935858
Volume : 120.132613   Box : 4.934240
Volume : 120.211682   Box : 4.935323
Volume : 120.608250   Box : 4.940744
Volume : 120.133047   Box : 4.934246
Volume : 120.076114   Box : 4.933467
Volume : 120.108119   Box : 4.933905
Volume : 120.304907   Box : 4.936598
Volume : 120.586957   Box : 4.940453
Volume : 120.345098   Box : 4.937148
Volume : 120.437231   Box : 4.938407
Volume : 120.258237   Box : 4.935960
Volume : 120.152323   Box : 4.934510
Volume : 119.964521   Box : 4.931938
Volume : 119.851148   Box : 4.930384
Volume : 120.162722   Box : 4.934653
Volume : 119.880034   Box : 4.930780
Volume : 120.181157   Box : 4.934905
Volume : 120.406862   Box : 4.937992
Volume : 120.280466   Box : 4.936264
Volume : 120.053428   Box : 4.933156
Volume : 119.398228   Box : 4.924165
Volume : 119.337990   Box : 4.923337
Volume : 119.036967   Box : 4.919194
Volume : 118.978509   Box : 4.918389
Volume : 118.307006   Box : 4.909118
Volume : 118.596580   Box : 4.913120
Volume : 118.189727   Box : 4.907495
Volume : 118.104332   Box : 4.906313
Volume : 118.301615   Box : 4.909044
Volume : 118.357908   Box : 4.909822
Volume : 117.953269   Box : 4.904221
Volume : 118.002200   Box : 4.904899
Volume : 117.433765   Box : 4.897010
Volume : 116.882713   Box : 4.889338
Volume : 116.765958   Box : 4.887710
Volume : 116.739966   Box : 4.887347
Volume : 116.256171   Box : 4.880586
Volume : 116.484065   Box : 4.883773
Volume : 116.346419   Box : 4.881849
Volume : 116.508025   Box : 4.884108
Volume : 116.576783   Box : 4.885069
Volume : 116.701638   Box : 4.886812
Volume : 116.634725   Box : 4.885878
Volume : 116.529997   Box : 4.884415
Volume : 116.600674   Box : 4.885403
Volume : 116.229858   Box : 4.880218
Volume : 116.110358   Box : 4.878545
Volume : 116.342579   Box : 4.881795
Volume : 116.021205   Box : 4.877296
Volume : 116.197347   Box : 4.879763
Volume : 116.097670   Box : 4.878367
Volume : 116.374180   Box : 4.882237
Volume : 116.231823   Box : 4.880246
Volume : 116.230136   Box : 4.880222
Volume : 116.315548   Box : 4.881417


Fraction Succes (Displ.) : 0.082929
Fraction Succes (Volume) : 0.208616
Average Volume           : 127.805659
Average Density          : 0.782438
