Number of cycles (x 1000) : 2000
Number of init cycles    : 200
Volume : 293.679232   Box : 6.646981
Volume : 290.756002   Box : 6.624853
Volume : 288.429765   Box : 6.607138
Volume : 286.064316   Box : 6.589026
Volume : 284.100291   Box : 6.573912
Volume : 282.208691   Box : 6.559289
Volume : 281.689847   Box : 6.555267
Volume : 279.989292   Box : 6.542049
Volume : 278.399710   Box : 6.529645
Volume : 277.419643   Box : 6.521974
Volume : 275.321113   Box : 6.505487
Volume : 274.526074   Box : 6.499219
Volume : 271.751240   Box : 6.477248
Volume : 270.287262   Box : 6.465595
Volume : 267.244247   Box : 6.441240
Volume : 264.775826   Box : 6.421347
Volume : 263.898585   Box : 6.414247
Volume : 263.183440   Box : 6.408448
Volume : 262.204091   Box : 6.400489
Volume : 260.699907   Box : 6.388226
Volume : 259.672228   Box : 6.379821
Volume : 257.633624   Box : 6.363082
Volume : 256.580066   Box : 6.354396
Volume : 254.867397   Box : 6.340226
Volume : 254.490642   Box : 6.337101
Volume : 252.722704   Box : 6.322392
Volume : 250.872474   Box : 6.306925
Volume : 248.394167   Box : 6.286088
Volume : 247.503639   Box : 6.278567
Volume : 246.428447   Box : 6.269462
Volume : 245.605674   Box : 6.262477
Volume : 244.271008   Box : 6.251112
Volume : 243.088741   Box : 6.241011
Volume : 241.736133   Box : 6.229414
Volume : 239.974490   Box : 6.214245
Volume : 238.007737   Box : 6.197222
Volume : 236.126795   Box : 6.180853
Volume : 234.715399   Box : 6.168514
Volume : 232.426535   Box : 6.148397
Volume : 231.452741   Box : 6.139798
Volume : 230.260617   Box : 6.129239
Volume : 228.965440   Box : 6.117725
Volume : 226.675561   Box : 6.097263
Volume : 224.476093   Box : 6.077478
Volume : 223.906149   Box : 6.072330
Volume : 222.219010   Box : 6.057039
Volume : 220.816717   Box : 6.044272
Volume : 220.181947   Box : 6.038474
Volume : 219.138637   Box : 6.028922
Volume : 217.482825   Box : 6.013699
Volume : 216.432912   Box : 6.004006
Volume : 214.548551   Box : 5.986530
Volume : 213.042010   Box : 5.972485
Volume : 211.917819   Box : 5.961961
Volume : 210.240796   Box : 5.946193
Volume : 208.673487   Box : 5.931380
Volume : 208.286759   Box : 5.927714
Volume : 207.752800   Box : 5.922644
Volume : 207.689529   Box : 5.922043
Volume : 206.120203   Box : 5.907089
Volume : 204.247530   Box : 5.889145
Volume : 203.929085   Box : 5.886083
Volume : 203.671716   Box : 5.883606
Volume : 203.481117   Box : 5.881770
Volume : 202.405805   Box : 5.871391
Volume : 200.667106   Box : 5.854530
Volume : 199.249747   Box : 5.840714
Volume : 198.118027   Box : 5.829635


Fraction Succes (Displ.) : 0.555285
Fraction Succes (Volume) : 0.709112
Average Volume           : 393.679508
Average Density          : 0.254014
