Number of cycles (x 1000) : 2000
Number of init cycles    : 200
Volume : 174.865006   Box : 5.592006
Volume : 174.865006   Box : 5.592006
Volume : 174.816074   Box : 5.591484
Volume : 174.816074   Box : 5.591484
Volume : 173.099191   Box : 5.573119
Volume : 173.099191   Box : 5.573119
Volume : 172.375564   Box : 5.565343
Volume : 168.745641   Box : 5.526000
Volume : 168.745641   Box : 5.526000
Volume : 167.992902   Box : 5.517771
Volume : 167.821880   Box : 5.515898
Volume : 167.929396   Box : 5.517075
Volume : 167.929396   Box : 5.517075
Volume : 167.929396   Box : 5.517075
Volume : 166.951523   Box : 5.506346
Volume : 166.827227   Box : 5.504979
Volume : 166.797823   Box : 5.504655
Volume : 166.858581   Box : 5.505324
Volume : 166.858581   Box : 5.505324
Volume : 165.480733   Box : 5.490128
Volume : 165.510121   Box : 5.490453
Volume : 165.555318   Box : 5.490953
Volume : 165.531871   Box : 5.490694
Volume : 165.292813   Box : 5.488049
Volume : 164.962305   Box : 5.484389
Volume : 164.962305   Box : 5.484389
Volume : 164.861061   Box : 5.483267
Volume : 164.234109   Box : 5.476307
Volume : 164.234109   Box : 5.476307
Volume : 162.041211   Box : 5.451824
Volume : 161.220967   Box : 5.442609
Volume : 161.220967   Box : 5.442609
Volume : 161.220967   Box : 5.442609
Volume : 161.220967   Box : 5.442609
Volume : 160.365235   Box : 5.432963
Volume : 160.348939   Box : 5.432779
Volume : 160.348939   Box : 5.432779
Volume : 160.406538   Box : 5.433429
Volume : 160.406538   Box : 5.433429
Volume : 160.406538   Box : 5.433429
Volume : 160.406538   Box : 5.433429
Volume : 160.406538   Box : 5.433429
Volume : 160.585290   Box : 5.435447
Volume : 160.585290   Box : 5.435447
Volume : 160.330269   Box : 5.432568
Volume : 160.330269   Box : 5.432568
Volume : 160.330269   Box : 5.432568
Volume : 160.330269   Box : 5.432568
Volume : 159.437559   Box : 5.422467
Volume : 159.563226   Box : 5.423891
Volume : 159.563226   Box : 5.423891
Volume : 159.563226   Box : 5.423891
Volume : 159.563226   Box : 5.423891
Volume : 159.563226   Box : 5.423891
Volume : 158.907454   Box : 5.416450
Volume : 158.907454   Box : 5.416450
Volume : 158.907454   Box : 5.416450
Volume : 159.031591   Box : 5.417860
Volume : 159.031591   Box : 5.417860
Volume : 159.031591   Box : 5.417860
Volume : 158.757481   Box : 5.414746
Volume : 158.757481   Box : 5.414746
Volume : 158.757481   Box : 5.414746
Volume : 158.757481   Box : 5.414746
Volume : 158.757481   Box : 5.414746
Volume : 158.144981   Box : 5.407773
Volume : 158.038544   Box : 5.406560
Volume : 157.831166   Box : 5.404194


Fraction Succes (Displ.) : 0.255584
Fraction Succes (Volume) : 0.011056
Average Volume           : 198.286216
Average Density          : 0.504321
