Number of cycles (x 1000) : 2000
Number of init cycles    : 200
Volume : 215.865595   Box : 5.998755
Volume : 215.865595   Box : 5.998755
Volume : 215.008553   Box : 5.990806
Volume : 215.008553   Box : 5.990806
Volume : 215.008553   Box : 5.990806
Volume : 213.611063   Box : 5.977798
Volume : 213.611063   Box : 5.977798
Volume : 213.611063   Box : 5.977798
Volume : 213.611063   Box : 5.977798
Volume : 213.611063   Box : 5.977798
Volume : 213.611063   Box : 5.977798
Volume : 213.097272   Box : 5.973002
Volume : 209.834091   Box : 5.942356
Volume : 209.834091   Box : 5.942356
Volume : 210.011954   Box : 5.944035
Volume : 210.011954   Box : 5.944035
Volume : 209.748432   Box : 5.941548
Volume : 207.983569   Box : 5.924836
Volume : 207.983569   Box : 5.924836
Volume : 207.983569   Box : 5.924836
Volume : 207.141602   Box : 5.916830
Volume : 205.932840   Box : 5.905299
Volume : 204.766159   Box : 5.894126
Volume : 202.387674   Box : 5.871215
Volume : 201.677913   Box : 5.864344
Volume : 201.677913   Box : 5.864344
Volume : 201.677913   Box : 5.864344
Volume : 201.677913   Box : 5.864344
Volume : 201.230018   Box : 5.860000
Volume : 201.230018   Box : 5.860000
Volume : 201.230018   Box : 5.860000
Volume : 201.230018   Box : 5.860000
Volume : 199.762151   Box : 5.845716
Volume : 199.762151   Box : 5.845716
Volume : 199.762151   Box : 5.845716
Volume : 199.762151   Box : 5.845716
Volume : 199.762151   Box : 5.845716
Volume : 199.762151   Box : 5.845716
Volume : 199.762151   Box : 5.845716
Volume : 199.719461   Box : 5.845300
Volume : 199.801225   Box : 5.846097
Volume : 199.801225   Box : 5.846097
Volume : 196.430359   Box : 5.813034
Volume : 196.430359   Box : 5.813034
Volume : 195.413136   Box : 5.802982
Volume : 195.413136   Box : 5.802982
Volume : 195.413136   Box : 5.802982
Volume : 195.413136   Box : 5.802982
Volume : 195.413136   Box : 5.802982
Volume : 195.413136   Box : 5.802982
Volume : 195.413136   Box : 5.802982
Volume : 195.413136   Box : 5.802982
Volume : 195.413136   Box : 5.802982
Volume : 194.490141   Box : 5.793832
Volume : 194.490141   Box : 5.793832
Volume : 194.490141   Box : 5.793832
Volume : 192.509916   Box : 5.774101
Volume : 192.509916   Box : 5.774101
Volume : 192.509916   Box : 5.774101
Volume : 192.509916   Box : 5.774101
Volume : 192.509916   Box : 5.774101
Volume : 192.509916   Box : 5.774101
Volume : 190.875213   Box : 5.757711
Volume : 190.875213   Box : 5.757711
Volume : 186.386857   Box : 5.712222
Volume : 186.386857   Box : 5.712222
Volume : 186.386857   Box : 5.712222
Volume : 185.626870   Box : 5.704448


Fraction Succes (Displ.) : 0.358420
Fraction Succes (Volume) : 0.008146
Average Volume           : 240.007125
Average Density          : 0.416654
