0.070000 0.000001
0.080000 0.000005
0.090000 0.000023
0.100000 0.000072
0.110000 0.000194
0.120000 0.000476
0.130000 0.001031
0.140000 0.001970
0.150000 0.003419
0.160000 0.005470
0.170000 0.008145
0.180000 0.011564
0.190000 0.015475
0.200000 0.020031
0.210000 0.024974
0.220000 0.029849
0.230000 0.034661
0.240000 0.039171
0.250000 0.043156
0.260000 0.046352
0.270000 0.048650
0.280000 0.050063
0.290000 0.050710
0.300000 0.050556
0.310000 0.049536
0.320000 0.047865
0.330000 0.045545
0.340000 0.042712
0.350000 0.039647
0.360000 0.036416
0.370000 0.033194
0.380000 0.029970
0.390000 0.026743
0.400000 0.023638
0.410000 0.020783
0.420000 0.018092
0.430000 0.015682
0.440000 0.013516
0.450000 0.011579
0.460000 0.009891
0.470000 0.008389
0.480000 0.007112
0.490000 0.005986
0.500000 0.004988
0.510000 0.004151
0.520000 0.003431
0.530000 0.002836
0.540000 0.002326
0.550000 0.001896
0.560000 0.001546
0.570000 0.001267
0.580000 0.001031
0.590000 0.000814
0.600000 0.000658
0.610000 0.000539
0.620000 0.000439
0.630000 0.000352
0.640000 0.000286
0.650000 0.000228
0.660000 0.000180
0.670000 0.000144
0.680000 0.000114
0.690000 0.000094
0.700000 0.000075
0.710000 0.000063
0.720000 0.000050
0.730000 0.000039
0.740000 0.000030
0.750000 0.000024
0.760000 0.000019
0.770000 0.000015
0.780000 0.000012
0.790000 0.000008
0.800000 0.000007
0.810000 0.000005
0.820000 0.000005
0.830000 0.000003
0.840000 0.000003
0.850000 0.000002
0.860000 0.000001
0.870000 0.000001
0.880000 0.000001
0.890000 0.000000
0.900000 0.000000
0.910000 0.000000
0.920000 0.000000
0.930000 0.000000
0.940000 0.000000

