477.633415 6554.340610
477.646573 6554.517855
477.637612 6554.391896
477.645432 6554.484631
477.630919 6554.307021
477.653938 6554.592029
477.671359 6554.804723
477.684731 6554.982196
477.689040 6555.037144
477.683142 6554.963168
477.662908 6554.722906
477.667661 6554.788975
477.659184 6554.680436
477.662545 6554.717060
477.665267 6554.752920
477.677488 6554.901046
477.669625 6554.809295
477.656240 6554.647481
477.634382 6554.375889
477.646882 6554.532908
477.659980 6554.705828
477.652409 6554.606488
477.631564 6554.350828
477.625664 6554.289788
477.609693 6554.096680
477.619500 6554.209862
477.615612 6554.167716
477.611909 6554.112826
477.588202 6553.827689
477.599382 6553.972084
477.602788 6554.031791
477.608358 6554.100160
477.631662 6554.395789
477.648033 6554.601967
477.655276 6554.689445
477.661411 6554.759918
477.653141 6554.666566
477.640429 6554.496983
477.617422 6554.215753
477.587108 6553.830761
477.584389 6553.800160
477.567353 6553.592028
477.562460 6553.531333
477.548992 6553.365688
477.538377 6553.223783
477.532450 6553.148244
477.493345 6552.670070
477.522652 6553.020812
477.496693 6552.709125
477.500889 6552.751605
477.492612 6552.660534
477.527180 6553.085348
477.525842 6553.063523
477.502046 6552.783473
477.510492 6552.890434
477.490124 6552.627792
477.535605 6553.193084
477.552370 6553.399160
477.564556 6553.544805
477.594091 6553.911332
477.603732 6554.035460
477.606638 6554.076443
477.617345 6554.204574
477.617779 6554.211030
477.592319 6553.887080
477.613426 6554.131132
477.629486 6554.327542
477.619295 6554.188460
477.613994 6554.121746
477.620694 6554.205716
477.618988 6554.184159
477.612133 6554.100768
477.592668 6553.863070
477.578404 6553.677085
477.580654 6553.710243
477.577137 6553.670751
477.555696 6553.409028
477.543002 6553.255313
477.540377 6553.223260
477.517860 6552.950777
477.506059 6552.808379
477.491922 6552.631954
477.512039 6552.892829
477.517807 6552.958399
477.475845 6552.437798
477.452445 6552.155677
477.439212 6551.983038
477.460239 6552.239111
477.479548 6552.467535
477.508526 6552.827471
477.502018 6552.744928
477.484295 6552.533197
477.484848 6552.540954
477.485101 6552.534894
477.478240 6552.452220
477.489715 6552.589495
477.486741 6552.543243
477.488773 6552.571313
477.470563 6552.340886
477.440463 6551.985468
477.446465 6552.047868
477.425145 6551.781248
477.416313 6551.691768
477.390670 6551.375168
477.396638 6551.450306
477.370801 6551.127572
477.360427 6550.991344
477.352116 6550.892719
477.339052 6550.736929
477.333605 6550.685210
477.377465 6551.224114
477.374754 6551.198467
477.391361 6551.403765
477.365094 6551.071165
477.357192 6550.964567
477.383218 6551.283244
477.407020 6551.563006
477.419654 6551.711298
477.438716 6551.943345
477.430731 6551.843602
477.427083 6551.796439
477.444153 6552.012753
477.437761 6551.939178
477.448511 6552.067829
477.436209 6551.917483
477.435656 6551.904607
477.422343 6551.737391
477.443502 6551.986629
477.439785 6551.936441
477.426422 6551.763533
477.418301 6551.658887
477.421330 6551.686088
477.420632 6551.691834
477.403433 6551.472652
477.361765 6550.969792
477.359660 6550.948746
477.369362 6551.068845
477.366984 6551.030509
477.364860 6551.009212
477.356804 6550.921401
477.356508 6550.903135
477.328930 6550.570717
477.331090 6550.598211
477.331812 6550.616529
477.309274 6550.334601
477.327548 6550.561865
477.347544 6550.807059
477.338514 6550.690403
477.341685 6550.719896
477.318594 6550.439563
477.326184 6550.531553
477.350238 6550.821725
477.316684 6550.417894
477.299650 6550.214197
477.270934 6549.863284
477.262087 6549.750856
477.269647 6549.844907
477.274027 6549.893846
477.272225 6549.863481
477.248974 6549.584792
477.238102 6549.459051
477.229102 6549.342770
477.226261 6549.303777
477.227389 6549.313138
477.207616 6549.064635
477.212833 6549.149579
477.211053 6549.124961
477.198972 6548.978233
477.180618 6548.757400
477.175579 6548.700685
477.178916 6548.743663
477.193586 6548.919931
477.203917 6549.034915
477.196218 6548.949506
477.192877 6548.918116
477.210163 6549.137786
477.192287 6548.913978
477.118950 6547.997900
477.137063 6548.228537
477.136694 6548.227384
477.134005 6548.192741
477.113104 6547.927555
477.108877 6547.874319
477.127207 6548.087585
477.114105 6547.919240
477.129029 6548.106959
477.118632 6547.978203
477.132915 6548.154189
477.128809 6548.104447
477.139313 6548.233944
477.167823 6548.593054
477.178542 6548.727626
477.193803 6548.916474
477.225077 6549.300473
477.213259 6549.160037
477.203087 6549.036431
477.210868 6549.136270
477.217065 6549.213391
477.214517 6549.184882
477.214976 6549.198359
477.202377 6549.028561
477.173533 6548.669742
477.094019 6547.694045
477.061039 6547.291051
477.091744 6547.664035
477.091097 6547.646368
477.079206 6547.499374
477.101607 6547.767221
477.105745 6547.821325
477.105147 6547.827929
477.042330 6547.068598
477.034609 6546.979057
477.072026 6547.432183
